DATE,MORTGAGE30US,FEDFUNDS,GS10,MICH,UNRATE,USREC,CSUSHPISA,MSACSR,GDP
2016-09-29,3.42,0.4,1.63,2.4,5.0,0,182.813,5.2,59084.0
2016-10-06,3.42,0.4,1.76,2.4,4.9,0,183.743,5.2,59296.0
2016-10-13,3.47,0.4,1.76,2.4,4.9,0,183.743,5.2,59296.0
2016-10-20,3.52,0.4,1.76,2.4,4.9,0,183.743,5.2,59296.0
2016-10-27,3.47,0.4,1.76,2.4,4.9,0,183.743,5.2,59296.0
2016-11-03,3.54,0.41,2.14,2.4,4.7,0,184.753,5.2,59296.0
2016-11-10,3.57,0.41,2.14,2.4,4.7,0,184.753,5.2,59296.0
2016-11-17,3.94,0.41,2.14,2.4,4.7,0,184.753,5.2,59296.0
2016-11-23,4.03,0.41,2.14,2.4,4.7,0,184.753,5.2,59296.0
2016-12-01,4.08,0.54,2.49,2.2,4.7,0,185.716,5.4,59296.0
2016-12-08,4.13,0.54,2.49,2.2,4.7,0,185.716,5.4,59296.0
2016-12-15,4.16,0.54,2.49,2.2,4.7,0,185.716,5.4,59296.0
2016-12-22,4.3,0.54,2.49,2.2,4.7,0,185.716,5.4,59296.0
2016-12-29,4.32,0.54,2.49,2.2,4.7,0,185.716,5.4,59296.0
2017-01-05,4.2,0.65,2.43,2.6,4.7,0,186.796,5.4,59494.0
2017-01-12,4.12,0.65,2.43,2.6,4.7,0,186.796,5.4,59494.0
2017-01-19,4.09,0.65,2.43,2.6,4.7,0,186.796,5.4,59494.0
2017-01-26,4.19,0.65,2.43,2.6,4.7,0,186.796,5.4,59494.0
2017-02-02,4.19,0.66,2.42,2.7,4.6,0,187.314,5.3,59494.0
2017-02-09,4.17,0.66,2.42,2.7,4.6,0,187.314,5.3,59494.0
2017-02-16,4.15,0.66,2.42,2.7,4.6,0,187.314,5.3,59494.0
2017-02-23,4.16,0.66,2.42,2.7,4.6,0,187.314,5.3,59494.0
2017-03-02,4.1,0.79,2.48,2.5,4.4,0,187.991,5.0,59494.0
2017-03-09,4.21,0.79,2.48,2.5,4.4,0,187.991,5.0,59494.0
2017-03-16,4.3,0.79,2.48,2.5,4.4,0,187.991,5.0,59494.0
2017-03-23,4.23,0.79,2.48,2.5,4.4,0,187.991,5.0,59494.0
2017-03-30,4.14,0.79,2.48,2.5,4.4,0,187.991,5.0,59494.0
2017-04-06,4.1,0.9,2.3,2.5,4.4,0,188.721,5.4,59736.0
2017-04-13,4.08,0.9,2.3,2.5,4.4,0,188.721,5.4,59736.0
2017-04-20,3.97,0.9,2.3,2.5,4.4,0,188.721,5.4,59736.0
2017-04-27,4.03,0.9,2.3,2.5,4.4,0,188.721,5.4,59736.0
2017-05-04,4.02,0.91,2.3,2.6,4.4,0,189.61,5.1,59736.0
2017-05-11,4.05,0.91,2.3,2.6,4.4,0,189.61,5.1,59736.0
2017-05-18,4.02,0.91,2.3,2.6,4.4,0,189.61,5.1,59736.0
2017-05-25,3.95,0.91,2.3,2.6,4.4,0,189.61,5.1,59736.0
2017-06-01,3.94,1.04,2.19,2.6,4.3,0,190.519,5.3,59736.0
2017-06-08,3.89,1.04,2.19,2.6,4.3,0,190.519,5.3,59736.0
2017-06-15,3.91,1.04,2.19,2.6,4.3,0,190.519,5.3,59736.0
2017-06-22,3.9,1.04,2.19,2.6,4.3,0,190.519,5.3,59736.0
2017-06-29,3.88,1.04,2.19,2.6,4.3,0,190.519,5.3,59736.0
2017-07-06,3.96,1.15,2.32,2.6,4.3,0,191.465,5.8,60099.0
2017-07-13,4.03,1.15,2.32,2.6,4.3,0,191.465,5.8,60099.0
2017-07-20,3.96,1.15,2.32,2.6,4.3,0,191.465,5.8,60099.0
2017-07-27,3.92,1.15,2.32,2.6,4.3,0,191.465,5.8,60099.0
2017-08-03,3.93,1.16,2.21,2.6,4.4,0,192.649,6.1,60099.0
2017-08-10,3.9,1.16,2.21,2.6,4.4,0,192.649,6.1,60099.0
2017-08-17,3.89,1.16,2.21,2.6,4.4,0,192.649,6.1,60099.0
2017-08-24,3.86,1.16,2.21,2.6,4.4,0,192.649,6.1,60099.0
2017-08-31,3.82,1.16,2.21,2.6,4.4,0,192.649,6.1,60099.0
2017-09-07,3.78,1.15,2.2,2.7,4.3,0,193.745,5.3,60099.0
2017-09-14,3.78,1.15,2.2,2.7,4.3,0,193.745,5.3,60099.0
2017-09-21,3.83,1.15,2.2,2.7,4.3,0,193.745,5.3,60099.0
2017-09-28,3.83,1.15,2.2,2.7,4.3,0,193.745,5.3,60099.0
2017-10-05,3.85,1.15,2.36,2.4,4.2,0,194.792,5.5,60674.0
2017-10-12,3.91,1.15,2.36,2.4,4.2,0,194.792,5.5,60674.0
2017-10-19,3.88,1.15,2.36,2.4,4.2,0,194.792,5.5,60674.0
2017-10-26,3.94,1.15,2.36,2.4,4.2,0,194.792,5.5,60674.0
2017-11-02,3.94,1.16,2.35,2.5,4.2,0,195.945,4.8,60674.0
2017-11-09,3.9,1.16,2.35,2.5,4.2,0,195.945,4.8,60674.0
2017-11-16,3.95,1.16,2.35,2.5,4.2,0,195.945,4.8,60674.0
2017-11-22,3.92,1.16,2.35,2.5,4.2,0,195.945,4.8,60674.0
2017-11-30,3.9,1.16,2.35,2.5,4.2,0,195.945,4.8,60674.0
2017-12-07,3.94,1.3,2.4,2.7,4.1,0,197.164,5.6,60674.0
2017-12-14,3.93,1.3,2.4,2.7,4.1,0,197.164,5.6,60674.0
2017-12-21,3.94,1.3,2.4,2.7,4.1,0,197.164,5.6,60674.0
2017-12-28,3.99,1.3,2.4,2.7,4.1,0,197.164,5.6,60674.0
2018-01-04,3.95,1.41,2.58,2.7,4.0,0,198.301,6.0,61093.0
2018-01-11,3.99,1.41,2.58,2.7,4.0,0,198.301,6.0,61093.0
2018-01-18,4.04,1.41,2.58,2.7,4.0,0,198.301,6.0,61093.0
2018-01-25,4.15,1.41,2.58,2.7,4.0,0,198.301,6.0,61093.0
2018-02-01,4.22,1.42,2.86,2.7,4.1,0,199.228,5.7,61093.0
2018-02-08,4.32,1.42,2.86,2.7,4.1,0,199.228,5.7,61093.0
2018-02-15,4.38,1.42,2.86,2.7,4.1,0,199.228,5.7,61093.0
2018-02-22,4.4,1.42,2.86,2.7,4.1,0,199.228,5.7,61093.0
2018-03-01,4.43,1.51,2.84,2.8,4.0,0,199.967,5.2,61093.0
2018-03-08,4.46,1.51,2.84,2.8,4.0,0,199.967,5.2,61093.0
2018-03-15,4.44,1.51,2.84,2.8,4.0,0,199.967,5.2,61093.0
2018-03-22,4.45,1.51,2.84,2.8,4.0,0,199.967,5.2,61093.0
2018-03-29,4.44,1.51,2.84,2.8,4.0,0,199.967,5.2,61093.0
2018-04-05,4.4,1.69,2.87,2.7,4.0,0,200.662,5.6,61336.0
2018-04-12,4.42,1.69,2.87,2.7,4.0,0,200.662,5.6,61336.0
2018-04-19,4.47,1.69,2.87,2.7,4.0,0,200.662,5.6,61336.0
2018-04-26,4.58,1.69,2.87,2.7,4.0,0,200.662,5.6,61336.0
2018-05-03,4.55,1.7,2.98,2.8,3.8,0,201.427,5.5,61336.0
2018-05-10,4.55,1.7,2.98,2.8,3.8,0,201.427,5.5,61336.0
2018-05-17,4.61,1.7,2.98,2.8,3.8,0,201.427,5.5,61336.0
2018-05-24,4.66,1.7,2.98,2.8,3.8,0,201.427,5.5,61336.0
2018-05-31,4.56,1.7,2.98,2.8,3.8,0,201.427,5.5,61336.0
2018-06-07,4.54,1.82,2.91,3.0,4.0,0,202.241,5.8,61336.0
2018-06-14,4.62,1.82,2.91,3.0,4.0,0,202.241,5.8,61336.0
2018-06-21,4.57,1.82,2.91,3.0,4.0,0,202.241,5.8,61336.0
2018-06-28,4.55,1.82,2.91,3.0,4.0,0,202.241,5.8,61336.0
2018-07-05,4.52,1.91,2.89,2.9,3.8,0,202.912,6.0,61622.0
2018-07-12,4.53,1.91,2.89,2.9,3.8,0,202.912,6.0,61622.0
2018-07-19,4.52,1.91,2.89,2.9,3.8,0,202.912,6.0,61622.0
2018-07-26,4.54,1.91,2.89,2.9,3.8,0,202.912,6.0,61622.0
2018-08-02,4.6,1.91,2.89,3.0,3.8,0,203.661,6.5,61622.0
2018-08-09,4.59,1.91,2.89,3.0,3.8,0,203.661,6.5,61622.0
2018-08-16,4.53,1.91,2.89,3.0,3.8,0,203.661,6.5,61622.0
2018-08-23,4.51,1.91,2.89,3.0,3.8,0,203.661,6.5,61622.0
2018-08-30,4.52,1.91,2.89,3.0,3.8,0,203.661,6.5,61622.0
2018-09-06,4.54,1.95,3.0,2.7,3.7,0,204.322,6.6,61622.0
2018-09-13,4.6,1.95,3.0,2.7,3.7,0,204.322,6.6,61622.0
2018-09-20,4.65,1.95,3.0,2.7,3.7,0,204.322,6.6,61622.0
2018-09-27,4.72,1.95,3.0,2.7,3.7,0,204.322,6.6,61622.0
2018-10-04,4.71,2.19,3.15,2.9,3.8,0,205.089,7.2,61619.0
2018-10-11,4.9,2.19,3.15,2.9,3.8,0,205.089,7.2,61619.0
2018-10-18,4.85,2.19,3.15,2.9,3.8,0,205.089,7.2,61619.0
2018-10-25,4.86,2.19,3.15,2.9,3.8,0,205.089,7.2,61619.0
2018-11-01,4.83,2.2,3.12,2.8,3.8,0,205.661,6.4,61619.0
2018-11-08,4.94,2.2,3.12,2.8,3.8,0,205.661,6.4,61619.0
2018-11-15,4.94,2.2,3.12,2.8,3.8,0,205.661,6.4,61619.0
2018-11-21,4.81,2.2,3.12,2.8,3.8,0,205.661,6.4,61619.0
2018-11-29,4.81,2.2,3.12,2.8,3.8,0,205.661,6.4,61619.0
2018-12-06,4.75,2.27,2.83,2.7,3.9,0,206.148,7.6,61619.0
2018-12-13,4.63,2.27,2.83,2.7,3.9,0,206.148,7.6,61619.0
2018-12-20,4.62,2.27,2.83,2.7,3.9,0,206.148,7.6,61619.0
2018-12-27,4.55,2.27,2.83,2.7,3.9,0,206.148,7.6,61619.0
2019-01-03,4.51,2.4,2.71,2.7,4.0,0,206.539,7.0,61889.0
2019-01-10,4.45,2.4,2.71,2.7,4.0,0,206.539,7.0,61889.0
2019-01-17,4.45,2.4,2.71,2.7,4.0,0,206.539,7.0,61889.0
2019-01-24,4.45,2.4,2.71,2.7,4.0,0,206.539,7.0,61889.0
2019-01-31,4.46,2.4,2.71,2.7,4.0,0,206.539,7.0,61889.0
2019-02-07,4.41,2.4,2.68,2.6,3.8,0,206.864,6.3,61889.0
2019-02-14,4.37,2.4,2.68,2.6,3.8,0,206.864,6.3,61889.0
2019-02-21,4.35,2.4,2.68,2.6,3.8,0,206.864,6.3,61889.0
2019-02-28,4.35,2.4,2.68,2.6,3.8,0,206.864,6.3,61889.0
2019-03-07,4.41,2.41,2.57,2.5,3.8,0,207.086,5.6,61889.0
2019-03-14,4.31,2.41,2.57,2.5,3.8,0,207.086,5.6,61889.0
2019-03-21,4.28,2.41,2.57,2.5,3.8,0,207.086,5.6,61889.0
2019-03-28,4.06,2.41,2.57,2.5,3.8,0,207.086,5.6,61889.0
2019-04-04,4.08,2.42,2.53,2.5,3.7,0,207.537,5.7,62331.0
2019-04-11,4.12,2.42,2.53,2.5,3.7,0,207.537,5.7,62331.0
2019-04-18,4.17,2.42,2.53,2.5,3.7,0,207.537,5.7,62331.0
2019-04-25,4.2,2.42,2.53,2.5,3.7,0,207.537,5.7,62331.0
2019-05-02,4.14,2.39,2.4,2.9,3.6,0,208.151,6.5,62331.0
2019-05-09,4.1,2.39,2.4,2.9,3.6,0,208.151,6.5,62331.0
2019-05-16,4.07,2.39,2.4,2.9,3.6,0,208.151,6.5,62331.0
2019-05-23,4.06,2.39,2.4,2.9,3.6,0,208.151,6.5,62331.0
2019-05-30,3.99,2.39,2.4,2.9,3.6,0,208.151,6.5,62331.0
2019-06-06,3.82,2.38,2.07,2.7,3.6,0,208.643,5.4,62331.0
2019-06-13,3.82,2.38,2.07,2.7,3.6,0,208.643,5.4,62331.0
2019-06-20,3.84,2.38,2.07,2.7,3.6,0,208.643,5.4,62331.0
2019-06-27,3.73,2.38,2.07,2.7,3.6,0,208.643,5.4,62331.0
2019-07-03,3.75,2.4,2.06,2.6,3.7,0,209.249,6.1,62945.0
2019-07-11,3.75,2.4,2.06,2.6,3.7,0,209.249,6.1,62945.0
2019-07-18,3.81,2.4,2.06,2.6,3.7,0,209.249,6.1,62945.0
2019-07-25,3.75,2.4,2.06,2.6,3.7,0,209.249,6.1,62945.0
2019-08-01,3.75,2.13,1.63,2.7,3.6,0,210.029,5.5,62945.0
2019-08-08,3.6,2.13,1.63,2.7,3.6,0,210.029,5.5,62945.0
2019-08-15,3.6,2.13,1.63,2.7,3.6,0,210.029,5.5,62945.0
2019-08-22,3.55,2.13,1.63,2.7,3.6,0,210.029,5.5,62945.0
2019-08-29,3.58,2.13,1.63,2.7,3.6,0,210.029,5.5,62945.0
2019-09-05,3.49,2.04,1.7,2.8,3.5,0,210.85,5.4,62945.0
2019-09-12,3.56,2.04,1.7,2.8,3.5,0,210.85,5.4,62945.0
2019-09-19,3.73,2.04,1.7,2.8,3.5,0,210.85,5.4,62945.0
2019-09-26,3.64,2.04,1.7,2.8,3.5,0,210.85,5.4,62945.0
2019-10-03,3.65,1.83,1.71,2.5,3.6,0,211.751,5.3,63257.0
2019-10-10,3.57,1.83,1.71,2.5,3.6,0,211.751,5.3,63257.0
2019-10-17,3.69,1.83,1.71,2.5,3.6,0,211.751,5.3,63257.0
2019-10-24,3.75,1.83,1.71,2.5,3.6,0,211.751,5.3,63257.0
2019-10-31,3.78,1.83,1.71,2.5,3.6,0,211.751,5.3,63257.0
2019-11-07,3.69,1.55,1.81,2.5,3.6,0,212.788,5.4,63257.0
2019-11-14,3.75,1.55,1.81,2.5,3.6,0,212.788,5.4,63257.0
2019-11-21,3.66,1.55,1.81,2.5,3.6,0,212.788,5.4,63257.0
2019-11-27,3.68,1.55,1.81,2.5,3.6,0,212.788,5.4,63257.0
2019-12-05,3.68,1.55,1.86,2.3,3.6,0,213.944,5.5,63257.0
2019-12-12,3.73,1.55,1.86,2.3,3.6,0,213.944,5.5,63257.0
2019-12-19,3.73,1.55,1.86,2.3,3.6,0,213.944,5.5,63257.0
2019-12-26,3.74,1.55,1.86,2.3,3.6,0,213.944,5.5,63257.0
2020-01-02,3.72,1.55,1.76,2.5,3.6,0,215.029,5.7,62333.0
2020-01-09,3.64,1.55,1.76,2.5,3.6,0,215.029,5.7,62333.0
2020-01-16,3.65,1.55,1.76,2.5,3.6,0,215.029,5.7,62333.0
2020-01-23,3.6,1.55,1.76,2.5,3.6,0,215.029,5.7,62333.0
2020-01-30,3.51,1.55,1.76,2.5,3.6,0,215.029,5.7,62333.0
2020-02-06,3.45,1.58,1.5,2.4,3.5,0,215.893,5.6,62333.0
2020-02-13,3.47,1.58,1.5,2.4,3.5,0,215.893,5.6,62333.0
2020-02-20,3.49,1.58,1.5,2.4,3.5,0,215.893,5.6,62333.0
2020-02-27,3.45,1.58,1.5,2.4,3.5,0,215.893,5.6,62333.0
2020-03-05,3.29,0.65,0.87,2.2,4.4,1,216.455,6.4,62333.0
2020-03-12,3.36,0.65,0.87,2.2,4.4,1,216.455,6.4,62333.0
2020-03-19,3.65,0.65,0.87,2.2,4.4,1,216.455,6.4,62333.0
2020-03-26,3.5,0.65,0.87,2.2,4.4,1,216.455,6.4,62333.0
2020-04-02,3.33,0.05,0.66,2.1,14.8,1,216.856,6.7,57383.0
2020-04-09,3.33,0.05,0.66,2.1,14.8,1,216.856,6.7,57383.0
2020-04-16,3.31,0.05,0.66,2.1,14.8,1,216.856,6.7,57383.0
2020-04-23,3.33,0.05,0.66,2.1,14.8,1,216.856,6.7,57383.0
2020-04-30,3.23,0.05,0.66,2.1,14.8,1,216.856,6.7,57383.0
2020-05-07,3.26,0.05,0.67,3.2,13.2,0,216.999,5.3,57383.0
2020-05-14,3.28,0.05,0.67,3.2,13.2,0,216.999,5.3,57383.0
2020-05-21,3.24,0.05,0.67,3.2,13.2,0,216.999,5.3,57383.0
2020-05-28,3.15,0.05,0.67,3.2,13.2,0,216.999,5.3,57383.0
2020-06-04,3.18,0.08,0.73,3.0,11.0,0,217.57,4.0,57383.0
2020-06-11,3.21,0.08,0.73,3.0,11.0,0,217.57,4.0,57383.0
2020-06-18,3.13,0.08,0.73,3.0,11.0,0,217.57,4.0,57383.0
2020-06-25,3.13,0.08,0.73,3.0,11.0,0,217.57,4.0,57383.0
2020-07-02,3.07,0.09,0.62,3.0,10.2,0,219.28,3.5,61803.0
2020-07-09,3.03,0.09,0.62,3.0,10.2,0,219.28,3.5,61803.0
2020-07-16,2.98,0.09,0.62,3.0,10.2,0,219.28,3.5,61803.0
2020-07-23,3.01,0.09,0.62,3.0,10.2,0,219.28,3.5,61803.0
2020-07-30,2.99,0.09,0.62,3.0,10.2,0,219.28,3.5,61803.0
2020-08-06,2.88,0.1,0.65,3.1,8.4,0,222.265,3.3,61803.0
2020-08-13,2.96,0.1,0.65,3.1,8.4,0,222.265,3.3,61803.0
2020-08-20,2.99,0.1,0.65,3.1,8.4,0,222.265,3.3,61803.0
2020-08-27,2.91,0.1,0.65,3.1,8.4,0,222.265,3.3,61803.0
2020-09-03,2.93,0.09,0.68,2.6,7.8,0,225.742,3.5,61803.0
2020-09-10,2.86,0.09,0.68,2.6,7.8,0,225.742,3.5,61803.0
2020-09-17,2.87,0.09,0.68,2.6,7.8,0,225.742,3.5,61803.0
2020-09-24,2.9,0.09,0.68,2.6,7.8,0,225.742,3.5,61803.0
2020-10-01,2.88,0.09,0.79,2.6,6.8,0,229.685,3.3,62411.0
2020-10-08,2.87,0.09,0.79,2.6,6.8,0,229.685,3.3,62411.0
2020-10-15,2.81,0.09,0.79,2.6,6.8,0,229.685,3.3,62411.0
2020-10-22,2.8,0.09,0.79,2.6,6.8,0,229.685,3.3,62411.0
2020-10-29,2.81,0.09,0.79,2.6,6.8,0,229.685,3.3,62411.0
2020-11-05,2.78,0.09,0.87,2.8,6.7,0,233.248,3.9,62411.0
2020-11-12,2.84,0.09,0.87,2.8,6.7,0,233.248,3.9,62411.0
2020-11-19,2.72,0.09,0.87,2.8,6.7,0,233.248,3.9,62411.0
2020-11-25,2.72,0.09,0.87,2.8,6.7,0,233.248,3.9,62411.0
2020-12-03,2.71,0.09,0.93,2.5,6.7,0,236.555,4.1,62411.0
2020-12-10,2.71,0.09,0.93,2.5,6.7,0,236.555,4.1,62411.0
2020-12-17,2.67,0.09,0.93,2.5,6.7,0,236.555,4.1,62411.0
2020-12-24,2.66,0.09,0.93,2.5,6.7,0,236.555,4.1,62411.0
2020-12-31,2.67,0.09,0.93,2.5,6.7,0,236.555,4.1,62411.0
2021-01-07,2.65,0.09,1.08,3.0,6.4,0,239.68,4.1,63224.0
2021-01-14,2.79,0.09,1.08,3.0,6.4,0,239.68,4.1,63224.0
2021-01-21,2.77,0.09,1.08,3.0,6.4,0,239.68,4.1,63224.0
2021-01-28,2.73,0.09,1.08,3.0,6.4,0,239.68,4.1,63224.0
2021-02-04,2.73,0.08,1.26,3.3,6.2,0,242.419,4.8,63224.0
2021-02-11,2.73,0.08,1.26,3.3,6.2,0,242.419,4.8,63224.0
2021-02-18,2.81,0.08,1.26,3.3,6.2,0,242.419,4.8,63224.0
2021-02-25,2.97,0.08,1.26,3.3,6.2,0,242.419,4.8,63224.0
2021-03-04,3.02,0.07,1.61,3.1,6.1,0,245.545,4.3,63224.0
2021-03-11,3.05,0.07,1.61,3.1,6.1,0,245.545,4.3,63224.0
2021-03-18,3.09,0.07,1.61,3.1,6.1,0,245.545,4.3,63224.0
2021-03-25,3.17,0.07,1.61,3.1,6.1,0,245.545,4.3,63224.0
2021-04-01,3.18,0.07,1.64,3.4,6.1,0,249.123,4.6,64153.0
2021-04-08,3.13,0.07,1.64,3.4,6.1,0,249.123,4.6,64153.0
2021-04-15,3.04,0.07,1.64,3.4,6.1,0,249.123,4.6,64153.0
2021-04-22,2.97,0.07,1.64,3.4,6.1,0,249.123,4.6,64153.0
2021-04-29,2.98,0.07,1.64,3.4,6.1,0,249.123,4.6,64153.0
2021-05-06,2.96,0.06,1.62,4.6,5.8,0,253.413,5.5,64153.0
2021-05-13,2.94,0.06,1.62,4.6,5.8,0,253.413,5.5,64153.0
2021-05-20,3.0,0.06,1.62,4.6,5.8,0,253.413,5.5,64153.0
2021-05-27,2.95,0.06,1.62,4.6,5.8,0,253.413,5.5,64153.0
2021-06-03,2.99,0.08,1.52,4.2,5.9,0,258.23,6.0,64153.0
2021-06-10,2.96,0.08,1.52,4.2,5.9,0,258.23,6.0,64153.0
2021-06-17,2.93,0.08,1.52,4.2,5.9,0,258.23,6.0,64153.0
2021-06-24,3.02,0.08,1.52,4.2,5.9,0,258.23,6.0,64153.0
2021-07-01,2.98,0.1,1.32,4.7,5.4,0,262.603,6.0,64611.0
2021-07-08,2.9,0.1,1.32,4.7,5.4,0,262.603,6.0,64611.0
2021-07-15,2.88,0.1,1.32,4.7,5.4,0,262.603,6.0,64611.0
2021-07-22,2.78,0.1,1.32,4.7,5.4,0,262.603,6.0,64611.0
2021-07-29,2.8,0.1,1.32,4.7,5.4,0,262.603,6.0,64611.0
2021-08-05,2.77,0.09,1.28,4.6,5.1,0,266.593,6.5,64611.0
2021-08-12,2.87,0.09,1.28,4.6,5.1,0,266.593,6.5,64611.0
2021-08-19,2.86,0.09,1.28,4.6,5.1,0,266.593,6.5,64611.0
2021-08-26,2.87,0.09,1.28,4.6,5.1,0,266.593,6.5,64611.0
2021-09-02,2.87,0.08,1.37,4.6,4.7,0,270.197,6.2,64611.0
2021-09-09,2.88,0.08,1.37,4.6,4.7,0,270.197,6.2,64611.0
2021-09-16,2.86,0.08,1.37,4.6,4.7,0,270.197,6.2,64611.0
2021-09-23,2.88,0.08,1.37,4.6,4.7,0,270.197,6.2,64611.0
2021-09-30,3.01,0.08,1.37,4.6,4.7,0,270.197,6.2,64611.0
2021-10-07,2.99,0.08,1.58,4.8,4.5,0,273.603,6.7,65648.0
2021-10-14,3.05,0.08,1.58,4.8,4.5,0,273.603,6.7,65648.0
2021-10-21,3.09,0.08,1.58,4.8,4.5,0,273.603,6.7,65648.0
2021-10-28,3.14,0.08,1.58,4.8,4.5,0,273.603,6.7,65648.0
2021-11-04,3.09,0.08,1.56,4.9,4.1,0,277.309,5.9,65648.0
2021-11-10,2.98,0.08,1.56,4.9,4.1,0,277.309,5.9,65648.0
2021-11-18,3.1,0.08,1.56,4.9,4.1,0,277.309,5.9,65648.0
2021-11-24,3.1,0.08,1.56,4.9,4.1,0,277.309,5.9,65648.0
2021-12-02,3.11,0.08,1.47,4.8,3.9,0,281.506,5.6,65648.0
2021-12-09,3.1,0.08,1.47,4.8,3.9,0,281.506,5.6,65648.0
2021-12-16,3.12,0.08,1.47,4.8,3.9,0,281.506,5.6,65648.0
2021-12-23,3.05,0.08,1.47,4.8,3.9,0,281.506,5.6,65648.0
2021-12-30,3.11,0.08,1.47,4.8,3.9,0,281.506,5.6,65648.0
2022-01-06,3.22,0.08,1.76,4.9,4.0,0,286.173,5.9,65284.0
2022-01-13,3.45,0.08,1.76,4.9,4.0,0,286.173,5.9,65284.0
2022-01-20,3.56,0.08,1.76,4.9,4.0,0,286.173,5.9,65284.0
2022-01-27,3.55,0.08,1.76,4.9,4.0,0,286.173,5.9,65284.0
2022-02-03,3.55,0.08,1.93,4.9,3.8,0,291.223,6.1,65284.0
2022-02-10,3.69,0.08,1.93,4.9,3.8,0,291.223,6.1,65284.0
2022-02-17,3.92,0.08,1.93,4.9,3.8,0,291.223,6.1,65284.0
2022-02-24,3.89,0.08,1.93,4.9,3.8,0,291.223,6.1,65284.0
2022-03-03,3.76,0.2,2.13,5.4,3.6,0,296.523,6.9,65284.0
2022-03-10,3.85,0.2,2.13,5.4,3.6,0,296.523,6.9,65284.0
2022-03-17,4.16,0.2,2.13,5.4,3.6,0,296.523,6.9,65284.0
2022-03-24,4.42,0.2,2.13,5.4,3.6,0,296.523,6.9,65284.0
2022-03-31,4.67,0.2,2.13,5.4,3.6,0,296.523,6.9,65284.0
2022-04-07,4.72,0.33,2.75,5.4,3.7,0,300.595,8.2,65127.0
2022-04-14,5.0,0.33,2.75,5.4,3.7,0,300.595,8.2,65127.0
2022-04-21,5.11,0.33,2.75,5.4,3.7,0,300.595,8.2,65127.0
2022-04-28,5.1,0.33,2.75,5.4,3.7,0,300.595,8.2,65127.0
2022-05-05,5.27,0.77,2.9,5.3,3.6,0,303.702,8.1,65127.0
2022-05-12,5.3,0.77,2.9,5.3,3.6,0,303.702,8.1,65127.0
2022-05-19,5.25,0.77,2.9,5.3,3.6,0,303.702,8.1,65127.0
2022-05-26,5.1,0.77,2.9,5.3,3.6,0,303.702,8.1,65127.0
2022-06-02,5.09,1.21,3.14,5.3,3.6,0,304.456,9.9,65127.0
2022-06-09,5.23,1.21,3.14,5.3,3.6,0,304.456,9.9,65127.0
2022-06-16,5.78,1.21,3.14,5.3,3.6,0,304.456,9.9,65127.0
2022-06-23,5.81,1.21,3.14,5.3,3.6,0,304.456,9.9,65127.0
2022-06-30,5.7,1.21,3.14,5.3,3.6,0,304.456,9.9,65127.0
2022-07-07,5.3,1.68,2.9,5.2,3.5,0,303.504,10.6,65469.0
2022-07-14,5.51,1.68,2.9,5.2,3.5,0,303.504,10.6,65469.0
2022-07-21,5.54,1.68,2.9,5.2,3.5,0,303.504,10.6,65469.0
2022-07-28,5.3,1.68,2.9,5.2,3.5,0,303.504,10.6,65469.0
2022-08-04,4.99,2.33,2.9,4.8,3.6,0,301.066,8.6,65469.0
2022-08-11,5.22,2.33,2.9,4.8,3.6,0,301.066,8.6,65469.0
2022-08-18,5.13,2.33,2.9,4.8,3.6,0,301.066,8.6,65469.0
2022-08-25,5.55,2.33,2.9,4.8,3.6,0,301.066,8.6,65469.0
2022-09-01,5.66,2.56,3.52,4.7,3.5,0,299.069,9.9,65469.0
2022-09-08,5.89,2.56,3.52,4.7,3.5,0,299.069,9.9,65469.0
2022-09-15,6.02,2.56,3.52,4.7,3.5,0,299.069,9.9,65469.0
2022-09-22,6.29,2.56,3.52,4.7,3.5,0,299.069,9.9,65469.0
2022-09-29,6.7,2.56,3.52,4.7,3.5,0,299.069,9.9,65469.0
2022-10-06,6.66,3.08,3.98,5.0,3.6,0,298.699,9.7,65799.0
2022-10-13,6.92,3.08,3.98,5.0,3.6,0,298.699,9.7,65799.0
2022-10-20,6.94,3.08,3.98,5.0,3.6,0,298.699,9.7,65799.0
2022-10-27,7.08,3.08,3.98,5.0,3.6,0,298.699,9.7,65799.0
2022-11-03,6.95,3.78,3.89,5.0,3.6,0,298.402,9.2,65799.0
2022-11-10,7.08,3.78,3.89,5.0,3.6,0,298.402,9.2,65799.0
2022-11-17,6.61,3.78,3.89,5.0,3.6,0,298.402,9.2,65799.0
2022-11-23,6.58,3.78,3.89,5.0,3.6,0,298.402,9.2,65799.0
2022-12-01,6.49,4.1,3.62,4.3,3.5,0,297.658,8.6,65799.0
2022-12-08,6.33,4.1,3.62,4.3,3.5,0,297.658,8.6,65799.0
2022-12-15,6.31,4.1,3.62,4.3,3.5,0,297.658,8.6,65799.0
2022-12-22,6.27,4.1,3.62,4.3,3.5,0,297.658,8.6,65799.0
2022-12-29,6.42,4.1,3.62,4.3,3.5,0,297.658,8.6,65799.0
2023-01-05,6.48,4.33,3.53,3.9,3.4,0,297.432,8.3,66096.0
2023-01-12,6.33,4.33,3.53,3.9,3.4,0,297.432,8.3,66096.0
2023-01-19,6.15,4.33,3.53,3.9,3.4,0,297.432,8.3,66096.0
2023-01-26,6.13,4.33,3.53,3.9,3.4,0,297.432,8.3,66096.0
